NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,GUY,Sylvie,Mme,DXG,Divers extrême gauche,265,"   1,07","   0,38",non,09310,09310,93010
2,MALARD,Jean-Ludwig,M.,ECO,Ecologistes,451,"   1,83","   0,65",non,09310,09310,93010
3,RAMADIER,Alain,M.,LR,Les Républicains,4959,"  20,07","   7,16",Bal.,09310,09310,93010
4,ABDELLAOUI,Leïla,Mme,DVC,Divers centre,1483,"   6,00","   2,14",non,09310,09310,93010
5,HIMMI,Elhame,Mme,DIV,Divers,269,"   1,09","   0,39",non,09310,09310,93010
6,BOUNOUA,Mohamed,M.,DVC,Divers centre,903,"   3,65","   1,30",non,09310,09310,93010
7,SRAI,Abdelssamad,M.,DIV,Divers,1,"   0,00","   0,00",non,09310,09310,93010
8,BAKHTI-ALOUT,Sonia,Mme,ENS,Ensemble ! (Majorité présidentielle),2593,"  10,49","   3,75",non,09310,09310,93010
9,ABOMANGOLI,Nadège,Mme,NUP,Nouvelle union populaire écologique et sociale,9812,"  39,71","  14,17",Bal.,09310,09310,93010
10,MINARDI,Gaëtan,M.,DXG,Divers extrême gauche,254,"   1,03","   0,37",non,09310,09310,93010
11,LOUBOTA,Praince Germain,M.,REC,Reconquête !,771,"   3,12","   1,11",non,09310,09310,93010
12,CHATEAU,Pauline,Mme,RN,Rassemblement National,2951,"  11,94","   4,26",non,09310,09310,93010
