NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,TANGUY,Liliana,Mme,ENS,Ensemble ! (Majorité présidentielle),14001,"  31,23","  16,81",Bal.,02907,02907,29007
2,TANGUY,Jacques,M.,DIV,Divers,1031,"   2,30","   1,24",non,02907,02907,29007
3,BOUIN,Yolande,Mme,NUP,Nouvelle union populaire écologique et sociale,13443,"  29,99","  16,14",Bal.,02907,02907,29007
4,PEREZ,Alain,M.,DIV,Divers,61,"   0,14","   0,07",non,02907,02907,29007
5,LE GUEN,Eric,M.,LR,Les Républicains,5416,"  12,08","   6,50",non,02907,02907,29007
6,MALET,Aela,Mme,REG,Régionaliste,348,"   0,78","   0,42",non,02907,02907,29007
7,CRIQUET,Patrik,M.,DIV,Divers,66,"   0,15","   0,08",non,02907,02907,29007
8,LERICHE,Yann,M.,REC,Reconquête !,1292,"   2,88","   1,55",non,02907,02907,29007
9,NICOLAS,Franck,M.,RN,Rassemblement National,5589,"  12,47","   6,71",non,02907,02907,29007
10,DJOBO,Abbas,M.,ECO,Ecologistes,813,"   1,81","   0,98",non,02907,02907,29007
11,DEBLIQUI,Régis,M.,DXG,Divers extrême gauche,635,"   1,42","   0,76",non,02907,02907,29007
12,TOUZÉ,Maxime,M.,REG,Régionaliste,2133,"   4,76","   2,56",non,02907,02907,29007
