NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,DEPYL,Patrick,M.,ENS,Ensemble ! (Majorité présidentielle),5206,"  13,56","   6,07",non,06707,06707,67007
2,HOENICKE,Brian,M.,ECO,Ecologistes,348,"   0,91","   0,41",non,06707,06707,67007
3,STAB,Cédric,M.,DIV,Divers,421,"   1,10","   0,49",non,06707,06707,67007
4,TOUSSAINT,Lou,Mme,NUP,Nouvelle union populaire écologique et sociale,4852,"  12,63","   5,66",non,06707,06707,67007
5,LORBER,Jean-Marie,M.,REG,Régionaliste,2110,"   5,49","   2,46",non,06707,06707,67007
6,HETZEL,Patrick,M.,LR,Les Républicains,13445,"  35,01","  15,68",Bal.,06707,06707,67007
7,MARGARITO,Dino,M.,ECO,Ecologistes,935,"   2,43","   1,09",non,06707,06707,67007
8,MORARD,Hervé,M.,REC,Reconquête !,677,"   1,76","   0,79",non,06707,06707,67007
9,HECKER,Christophe,M.,DIV,Divers,1367,"   3,56","   1,59",non,06707,06707,67007
10,MEYER,Jean,M.,DXG,Divers extrême gauche,220,"   0,57","   0,26",non,06707,06707,67007
11,ESCHENMANN,Valérie,Mme,RN,Rassemblement National,8183,"  21,31","   9,54",Bal.,06707,06707,67007
12,WOJTKOWIAK,Florine,Mme,DSV,Droite souverainiste,475,"   1,24","   0,55",non,06707,06707,67007
13,SOHM,Philippe,M.,DIV,Divers,163,"   0,42","   0,19",non,06707,06707,67007
