NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,CHAILLOU,Yann,M.,DVG,Divers gauche,1720,"   4,18","   1,97",non,04502,04502,45002
2,BABIN,Élodie,Mme,RN,Rassemblement National,7911,"  19,22","   9,06",non,04502,04502,45002
3,MALLET,Jean-Paul,M.,REC,Reconquête !,2043,"   4,96","   2,34",non,04502,04502,45002
4,BOYER,Anaïs,Mme,ECO,Ecologistes,737,"   1,79","   0,84",non,04502,04502,45002
5,BERTRAN,Sarah,Mme,DIV,Divers,868,"   2,11","   0,99",non,04502,04502,45002
6,MEGDOUD,Farida,Mme,DXG,Divers extrême gauche,496,"   1,21","   0,57",non,04502,04502,45002
7,HOUSSARD,Alexandre,M.,LR,Les Républicains,4811,"  11,69","   5,51",non,04502,04502,45002
8,DUPLESSY,Emmanuel,M.,NUP,Nouvelle union populaire écologique et sociale,10338,"  25,12","  11,84",Bal.,04502,04502,45002
9,JANVIER,Caroline,Mme,ENS,Ensemble ! (Majorité présidentielle),11978,"  29,10","  13,72",Bal.,04502,04502,45002
10,ACHBOUNE,Abdelrachid,M.,DIV,Divers,257,"   0,62","   0,29",non,04502,04502,45002
