NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,CURGALI,Patrick,M.,DXG,Divers extrême gauche,522,"   1,15","   0,57",non,01603,01603,16003
2,MOCOEUR,Sylvie,Mme,ENS,Ensemble ! (Majorité présidentielle),9286,"  20,43","  10,22",Bal.,01603,01603,16003
3,LAMBERT,Jérôme,M.,DVG,Divers gauche,8142,"  17,92","   8,96",non,01603,01603,16003
4,NOËL,Marie-Pierre,Mme,NUP,Nouvelle union populaire écologique et sociale,8851,"  19,48","   9,74",non,01603,01603,16003
5,ALLONCLE,Nathalie,Mme,DSV,Droite souverainiste,553,"   1,22","   0,61",non,01603,01603,16003
6,GUIGNARD,Pierre Henri,M.,LR,Les Républicains,1914,"   4,21","   2,11",non,01603,01603,16003
7,FOUILLET,Laurent,M.,DIV,Divers,2603,"   5,73","   2,86",non,01603,01603,16003
8,DE CLISSON,Aurore,Mme,REC,Reconquête !,1284,"   2,83","   1,41",non,01603,01603,16003
9,BARUCH,Sandrine,Mme,DVC,Divers centre,320,"   0,70","   0,35",non,01603,01603,16003
10,COLOMBIER,Caroline,Mme,RN,Rassemblement National,10475,"  23,05","  11,52",Bal.,01603,01603,16003
11,RAGUET,Alexandre,M.,DXG,Divers extrême gauche,252,"   0,55","   0,28",non,01603,01603,16003
12,LALANNE,Francis,M.,ECO,Ecologistes,963,"   2,12","   1,06",non,01603,01603,16003
13,TOMSIN,Eric,M.,ECO,Ecologistes,281,"   0,62","   0,31",non,01603,01603,16003
