NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,REYNAL,Alexandre,M.,DVG,Divers gauche,4727,"   9,55","   4,64",non,06604,06604,66004
2,POUPARD,Caroline,Mme,DXG,Divers extrême gauche,440,"   0,89","   0,43",non,06604,06604,66004
3,MARTINEZ,Michèle,Mme,RN,Rassemblement National,15056,"  30,40","  14,77",Bal.,06604,06604,66004
4,TRUCHET,Sylvie,Mme,REC,Reconquête !,2730,"   5,51","   2,68",non,06604,06604,66004
5,POUS,Jérôme,M.,NUP,Nouvelle union populaire écologique et sociale,10294,"  20,79","  10,10",non,06604,06604,66004
6,BAILLY,Delphine,Mme,ECO,Ecologistes,754,"   1,52","   0,74",non,06604,06604,66004
7,MALORTIGUE,Carol,M.,DIV,Divers,398,"   0,80","   0,39",non,06604,06604,66004
8,VINCENT DE BOURBON PAHLAVI,Edwige,Mme,DIV,Divers,46,"   0,09","   0,05",non,06604,06604,66004
9,CAZENOVE,Sébastien,M.,ENS,Ensemble ! (Majorité présidentielle),10799,"  21,81","  10,60",Bal.,06604,06604,66004
10,FABRA,Stéphane,M.,DSV,Droite souverainiste,612,"   1,24","   0,60",non,06604,06604,66004
11,VERA,Jordi,M.,REG,Régionaliste,1271,"   2,57","   1,25",non,06604,06604,66004
12,GALAN,Bruno,M.,LR,Les Républicains,2396,"   4,84","   2,35",non,06604,06604,66004
