NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,HAROUCH,Schemsdine,M.,DIV,Divers,465,"   1,86","   0,67",non,09505,09505,95005
2,LAZAAR,Fiona,Mme,ENS,Ensemble ! (Majorité présidentielle),5264,"  21,02","   7,60",Bal.,09505,09505,95005
3,HENRY,Stéphanie,Mme,DXD,Divers extrême droite,822,"   3,28","   1,19",non,09505,09505,95005
4,KOUYATE,Dienabou,Mme,DVG,Divers gauche,546,"   2,18","   0,79",non,09505,09505,95005
5,VANNIER,Paul,M.,NUP,Nouvelle union populaire écologique et sociale,11218,"  44,80","  16,20",Bal.,09505,09505,95005
6,LALLAOUI,Mehdi,M.,REG,Régionaliste,290,"   1,16","   0,42",non,09505,09505,95005
7,ARBAOUI,Rémy,M.,DIV,Divers,48,"   0,19","   0,07",non,09505,09505,95005
8,MARIETTE,Dominique,M.,DXG,Divers extrême gauche,522,"   2,08","   0,75",non,09505,09505,95005
9,DAUMAS,Fabienne,Mme,RN,Rassemblement National,2921,"  11,67","   4,22",non,09505,09505,95005
10,SAPIN,Mathilde,Mme,ECO,Ecologistes,362,"   1,45","   0,52",non,09505,09505,95005
11,SAVRY,Gilles,M.,LR,Les Républicains,2447,"   9,77","   3,53",non,09505,09505,95005
12,TRAORE,Cheickna,M.,DVG,Divers gauche,134,"   0,54","   0,19",non,09505,09505,95005
