NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,DUMAS,Françoise,Mme,ENS,Ensemble ! (Majorité présidentielle),9200,"  25,21","  10,30",Bal.,03001,03001,30001
2,GILLET,Yoann,M.,RN,Rassemblement National,11547,"  31,65","  12,92",Bal.,03001,03001,30001
3,AUSSEIL,Sarah,Mme,DVD,Divers droite,333,"   0,91","   0,37",non,03001,03001,30001
4,CAVAGLIA,Erick,M.,REC,Reconquête !,2269,"   6,22","   2,54",non,03001,03001,30001
5,ZAOUCHE,Evrard,M.,DIV,Divers,259,"   0,71","   0,29",non,03001,03001,30001
6,GARDEUR-BANCEL,Véronique,Mme,LR,Les Républicains,2125,"   5,82","   2,38",non,03001,03001,30001
7,LECLERC,Isabelle,Mme,DXG,Divers extrême gauche,334,"   0,92","   0,37",non,03001,03001,30001
8,COGO,Yannick,M.,ECO,Ecologistes,461,"   1,26","   0,52",non,03001,03001,30001
9,OUATELI,Naïma,Mme,DIV,Divers,240,"   0,66","   0,27",non,03001,03001,30001
10,MENARD,Charles,M.,NUP,Nouvelle union populaire écologique et sociale,8731,"  23,93","   9,77",non,03001,03001,30001
11,MOULA,Alain,M.,DIV,Divers,258,"   0,71","   0,29",non,03001,03001,30001
12,DANJOU,Sylvie,Mme,ECO,Ecologistes,732,"   2,01","   0,82",non,03001,03001,30001
