NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,ALBERT,Stéphane,M.,REG,Régionaliste,883,"   1,68","   0,83",non,03107,03107,31007
2,TOUTUT-PICARD,Elisabeth,Mme,ENS,Ensemble ! (Majorité présidentielle),13968,"  26,53","  13,12",Bal.,03107,03107,31007
3,TESSEREAU,Georges-Henri,M.,REC,Reconquête !,2459,"   4,67","   2,31",non,03107,03107,31007
4,BEX,Christophe,M.,NUP,Nouvelle union populaire écologique et sociale,16149,"  30,68","  15,16",Bal.,03107,03107,31007
5,VON DEYEN,Romain,M.,ECO,Ecologistes,789,"   1,50","   0,74",non,03107,03107,31007
6,BERGNES,Hervé,M.,DXG,Divers extrême gauche,468,"   0,89","   0,44",non,03107,03107,31007
7,THUARD,Florent,M.,DSV,Droite souverainiste,736,"   1,40","   0,69",non,03107,03107,31007
8,PINATEL,Emmanuelle,Mme,RN,Rassemblement National,12531,"  23,80","  11,77",non,03107,03107,31007
9,MIDALI,Julien,M.,DVG,Divers gauche,1372,"   2,61","   1,29",non,03107,03107,31007
10,ETCHEVERRY,Sophie,Mme,DIV,Divers,489,"   0,93","   0,46",non,03107,03107,31007
11,EYMOND,Angelique,Mme,DVD,Divers droite,1148,"   2,18","   1,08",non,03107,03107,31007
12,BANCHERIT,Christophe,M.,LR,Les Républicains,1650,"   3,13","   1,55",non,03107,03107,31007
