NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,SCHNEIDER,Frédéric,M.,DIV,Divers,109,"   0,28","   0,16",non,09208,09208,92008
2,LARROQUE COMOY,Annie,Mme,NUP,Nouvelle union populaire écologique et sociale,9398,"  24,25","  13,81",Bal.,09208,09208,92008
3,LABBÉ,Laurence,Mme,ECO,Ecologistes,662,"   1,71","   0,97",non,09208,09208,92008
4,TARANNE,Chantal,Mme,REC,Reconquête !,2233,"   5,76","   3,28",non,09208,09208,92008
5,PITTONI,Olivier Mario Michel,M.,DSV,Droite souverainiste,502,"   1,30","   0,74",non,09208,09208,92008
6,THEVENOT,Prisca,Mme,ENS,Ensemble ! (Majorité présidentielle),15547,"  40,12","  22,85",Bal.,09208,09208,92008
7,HENIQUE,Philippe,M.,DXG,Divers extrême gauche,295,"   0,76","   0,43",non,09208,09208,92008
8,RICHEZ,Cécile,Mme,LR,Les Républicains,6073,"  15,67","   8,93",non,09208,09208,92008
9,HABIB,Sarena,Mme,RN,Rassemblement National,2082,"   5,37","   3,06",non,09208,09208,92008
10,CUSA,Miron,M.,ECO,Ecologistes,1848,"   4,77","   2,72",non,09208,09208,92008
