NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,PINOTEAU,Jean-Jacques,M.,DIV,Divers,526,"   1,48","   0,76",non,06401,06401,64001
2,PONSARD VIDAL,David,M.,DSV,Droite souverainiste,403,"   1,13","   0,58",non,06401,06401,64001
3,HEGOBURU,Agnès,Mme,DXG,Divers extrême gauche,339,"   0,95","   0,49",non,06401,06401,64001
4,ANDRAUD,Cédric,M.,ECO,Ecologistes,324,"   0,91","   0,47",non,06401,06401,64001
5,LAFARGUE,Sandrine,Mme,LR,Les Républicains,2709,"   7,61","   3,93",non,06401,06401,64001
6,VERRIERE,François,M.,RN,Rassemblement National,4991,"  14,01","   7,23",non,06401,06401,64001
7,LORENZI,Muriel,Mme,ECO,Ecologistes,1016,"   2,85","   1,47",non,06401,06401,64001
8,POUEYTO,Josy,Mme,ENS,Ensemble ! (Majorité présidentielle),11243,"  31,57","  16,29",Bal.,06401,06401,64001
9,SOULERE,Jacques-Henri,M.,DIV,Divers,1315,"   3,69","   1,91",non,06401,06401,64001
10,LALANNE,Jean-Yves,M.,NUP,Nouvelle union populaire écologique et sociale,11318,"  31,78","  16,40",Bal.,06401,06401,64001
11,GILLOT,Juliette,Mme,REC,Reconquête !,1433,"   4,02","   2,08",non,06401,06401,64001
