NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,CLAPOT,Mireille,Mme,ENS,Ensemble ! (Majorité présidentielle),7353,"  20,45","   9,43",Bal.,02601,02601,26001
2,VINCENT,Pascale,Mme,REC,Reconquête !,1644,"   4,57","   2,11",non,02601,02601,26001
3,CHKERI,Karim,M.,NUP,Nouvelle union populaire écologique et sociale,10058,"  27,98","  12,90",Bal.,02601,02601,26001
4,CASARI,Bruno,M.,DVC,Divers centre,1700,"   4,73","   2,18",non,02601,02601,26001
5,ROSE,Samantha,Mme,ECO,Ecologistes,471,"   1,31","   0,60",non,02601,02601,26001
6,PEHLIVAN,Ozbay,M.,DVG,Divers gauche,227,"   0,63","   0,29",non,02601,02601,26001
7,PUGEAT,Véronique,Mme,LR,Les Républicains,6996,"  19,46","   8,97",non,02601,02601,26001
8,KOPFF,Adèle,Mme,DXG,Divers extrême gauche,335,"   0,93","   0,43",non,02601,02601,26001
9,BRÉBANT,Pierrick,M.,DSV,Droite souverainiste,507,"   1,41","   0,65",non,02601,02601,26001
10,BARJONET,Charles,M.,DIV,Divers,12,"   0,03","   0,02",non,02601,02601,26001
11,TOSELLO-PACE,Philippe,M.,RN,Rassemblement National,5638,"  15,68","   7,23",non,02601,02601,26001
12,PIGA,Tifanie,Mme,ECO,Ecologistes,1007,"   2,80","   1,29",non,02601,02601,26001
