NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,MAIGNAN,Myriam,Mme,RN,Rassemblement National,6723,"  20,57","   9,80",non,06101,06101,61001
2,DUHARD,Marie-Annick,Mme,ENS,Ensemble ! (Majorité présidentielle),7572,"  23,17","  11,04",Bal.,06101,06101,61001
3,LORAND-BRIONNE,Marc,M.,ECO,Ecologistes,0,"   0,00","   0,00",non,06101,06101,61001
4,PILOQUET,Oscar,M.,REC,Reconquête !,1241,"   3,80","   1,81",non,06101,06101,61001
5,JOURDAN,Chantal,Mme,NUP,Nouvelle union populaire écologique et sociale,8448,"  25,85","  12,32",Bal.,06101,06101,61001
6,SOUL,Bernard,M.,LR,Les Républicains,6231,"  19,06","   9,09",non,06101,06101,61001
7,FRÉVAL,Martine,Mme,ECO,Ecologistes,617,"   1,89","   0,90",non,06101,06101,61001
8,TESSIER,Florence,Mme,DSV,Droite souverainiste,551,"   1,69","   0,80",non,06101,06101,61001
9,LAPLASSE,Sylvie,Mme,DIV,Divers,708,"   2,17","   1,03",non,06101,06101,61001
10,SÉCHET,Charlotte,Mme,DXG,Divers extrême gauche,593,"   1,81","   0,86",non,06101,06101,61001
