NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,DUBOIS--ROBIN,Tom,M.,NUP,Nouvelle union populaire écologique et sociale,10302,"  19,55","   9,76",Bal.,06406,06406,64006
2,JOUVET,Philippe,M.,DVC,Divers centre,2579,"   4,89","   2,44",non,06406,06406,64006
3,DUFAU,Peio,M.,REG,Régionaliste,7667,"  14,55","   7,27",non,06406,06406,64006
4,SOUBELET,Bertrand,M.,DVD,Divers droite,3088,"   5,86","   2,93",non,06406,06406,64006
5,BACH,Fabrice Sébastien,M.,LR,Les Républicains,2618,"   4,97","   2,48",non,06406,06406,64006
6,BRIOLAIS,Kévin,M.,ECO,Ecologistes,1453,"   2,76","   1,38",non,06406,06406,64006
7,GOITSCHEL,Marielle,Mme,DIV,Divers,1681,"   3,19","   1,59",non,06406,06406,64006
8,NÉEL,Christiane,Mme,REC,Reconquête !,2191,"   4,16","   2,08",non,06406,06406,64006
9,UHART,Jacqueline,Mme,DXG,Divers extrême gauche,376,"   0,71","   0,36",non,06406,06406,64006
10,TENNESON,Mathis,M.,DVC,Divers centre,508,"   0,96","   0,48",non,06406,06406,64006
11,BRU,Vincent,M.,ENS,Ensemble ! (Majorité présidentielle),15023,"  28,51","  14,24",Bal.,06406,06406,64006
12,BECKER,Monique,Mme,RN,Rassemblement National,5209,"   9,89","   4,94",non,06406,06406,64006
