NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,SIMON,Pierre,M.,REC,Reconquête !,2438,"   5,57","   3,29",non,06902,06902,69002
2,PRIETO,Philippe,M.,DVG,Divers gauche,1309,"   2,99","   1,77",non,06902,06902,69002
3,JULIEN-LAFERRIERE,Hubert,M.,NUP,Nouvelle union populaire écologique et sociale,15232,"  34,82","  20,57",Bal.,06902,06902,69002
4,VELICITAT,Claire,Mme,ECO,Ecologistes,456,"   1,04","   0,62",non,06902,06902,69002
5,BÖHNKE,Laurent,M.,ECO,Ecologistes,39,"   0,09","   0,05",non,06902,06902,69002
6,DRIOLI,Adrien,M.,DVG,Divers gauche,1058,"   2,42","   1,43",non,06902,06902,69002
7,TERRENES,Loic,M.,ENS,Ensemble ! (Majorité présidentielle),12562,"  28,72","  16,97",Bal.,06902,06902,69002
8,SINTÈS,Sylvine,Mme,RN,Rassemblement National,2392,"   5,47","   3,23",non,06902,06902,69002
9,COULAN,Pascal,M.,DIV,Divers,97,"   0,22","   0,13",non,06902,06902,69002
10,BRIDAY,Delphine,Mme,DXG,Divers extrême gauche,275,"   0,63","   0,37",non,06902,06902,69002
11,FOGEL-JEDIDI,Myriam,Mme,LR,Les Républicains,4077,"   9,32","   5,51",non,06902,06902,69002
12,ARNAULT,Raphaël,M.,REG,Régionaliste,2980,"   6,81","   4,03",non,06902,06902,69002
13,AISSOU,Karima,Mme,ECO,Ecologistes,606,"   1,39","   0,82",non,06902,06902,69002
14,ALI,Muhammad,M.,DIV,Divers,132,"   0,30","   0,18",non,06902,06902,69002
15,RANNOU,Delphine,Mme,DXG,Divers extrême gauche,86,"   0,20","   0,12",non,06902,06902,69002
