NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,LEININGER,Johannes Christoph,M.,DIV,Divers,527,"   1,35","   0,75",non,07518,07518,75018
2,BOURNAZEL,Pierre-Yves,M.,ENS,Ensemble ! (Majorité présidentielle),13922,"  35,57","  19,70",Bal.,07518,07518,75018
3,CARRASCO,Julia,Mme,RN,Rassemblement National,1318,"   3,37","   1,86",non,07518,07518,75018
4,LE GAL DE KERANGAL,Axelle,Mme,REC,Reconquête !,1248,"   3,19","   1,77",non,07518,07518,75018
5,BOULA,Laurent,M.,DVD,Divers droite,870,"   2,22","   1,23",non,07518,07518,75018
6,CAMBOURAKIS,Philippe Heracles Charles,M.,DIV,Divers,117,"   0,30","   0,17",non,07518,07518,75018
7,RAVAILHE,Nicolas,M.,DVG,Divers gauche,1553,"   3,97","   2,20",non,07518,07518,75018
8,LE,Victor,M.,DIV,Divers,154,"   0,39","   0,22",non,07518,07518,75018
9,BOUBAULT,Annie,Mme,DXG,Divers extrême gauche,273,"   0,70","   0,39",non,07518,07518,75018
10,ELYASNI,Marc,M.,DIV,Divers,125,"   0,32","   0,18",non,07518,07518,75018
11,GRANIER,Rudolph,M.,LR,Les Républicains,1398,"   3,57","   1,98",non,07518,07518,75018
12,CARON,Aymeric,M.,NUP,Nouvelle union populaire écologique et sociale,17632,"  45,05","  24,95",Bal.,07518,07518,75018
