NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,WULFRANC,Hubert,M.,NUP,Nouvelle union populaire écologique et sociale,13544,"  44,21","  19,32",Bal.,07603,07603,76003
2,LE MANACH,Pascal,M.,DXG,Divers extrême gauche,276,"   0,90","   0,39",non,07603,07603,76003
3,HUET DE BARROS,Nicolas,M.,DIV,Divers,63,"   0,21","   0,09",non,07603,07603,76003
4,TESSIER,Salomée,Mme,RN,Rassemblement National,5251,"  17,14","   7,49",Bal.,07603,07603,76003
5,GERDAY,Delphine,Mme,ECO,Ecologistes,627,"   2,05","   0,89",non,07603,07603,76003
6,OSSIBI,Letycia,Mme,ENS,Ensemble ! (Majorité présidentielle),5026,"  16,41","   7,17",non,07603,07603,76003
7,CHEKHEMANI,Kader,M.,DVG,Divers gauche,3374,"  11,01","   4,81",non,07603,07603,76003
8,BOURDET,Clémence,Mme,REC,Reconquête !,840,"   2,74","   1,20",non,07603,07603,76003
9,CHABERT,Patrick,M.,DVD,Divers droite,1115,"   3,64","   1,59",non,07603,07603,76003
10,VASSEUR,Tony,M.,DSV,Droite souverainiste,301,"   0,98","   0,43",non,07603,07603,76003
11,EL ATRASSI,Ouarda,Mme,DIV,Divers,216,"   0,71","   0,31",non,07603,07603,76003
