NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,LAMBERT,Mireille,Mme,DXG,Divers extrême gauche,245,"   0,66","   0,32",non,09205,09205,92005
2,CHASSAT,Pierre,M.,LR,Les Républicains,4236,"  11,36","   5,61",non,09205,09205,92005
3,GEBARSKA,Agnieszka,Mme,RN,Rassemblement National,2029,"   5,44","   2,68",non,09205,09205,92005
4,GAROYAN,Fabrice,M.,DSV,Droite souverainiste,293,"   0,79","   0,39",non,09205,09205,92005
5,SHEHATA,Rezk,M.,ECO,Ecologistes,1098,"   2,94","   1,45",non,09205,09205,92005
6,RABOTOSON,Sonia,Mme,DVD,Divers droite,284,"   0,76","   0,38",non,09205,09205,92005
7,ADREF,Oussama,M.,DIV,Divers,177,"   0,47","   0,23",non,09205,09205,92005
8,GACEM,Zaya,Mme,DXG,Divers extrême gauche,125,"   0,34","   0,17",non,09205,09205,92005
9,CROSNIER LECONTE,Cyril,M.,ECO,Ecologistes,544,"   1,46","   0,72",non,09205,09205,92005
10,KHALIL,Mina,Mme,DXG,Divers extrême gauche,85,"   0,23","   0,11",non,09205,09205,92005
11,MERCIER,Caroline,Mme,DVD,Divers droite,2663,"   7,14","   3,52",non,09205,09205,92005
12,DRUET,Léa,Mme,NUP,Nouvelle union populaire écologique et sociale,10732,"  28,78","  14,20",Bal.,09205,09205,92005
13,CALVEZ,Céline,Mme,ENS,Ensemble ! (Majorité présidentielle),12877,"  34,53","  17,04",Bal.,09205,09205,92005
14,ROUSSET-LEBLOND,Alexandre,M.,REC,Reconquête !,1905,"   5,11","   2,52",non,09205,09205,92005
