NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,AÏDARA DIABY,Madioula,Mme,DVG,Divers gauche,970,"   3,83","   1,44",non,09301,09301,93001
2,ZEKRI,Fouzia,Mme,DVG,Divers gauche,600,"   2,37","   0,89",non,09301,09301,93001
3,ABID,Mohamed-Jamil,M.,DVG,Divers gauche,530,"   2,10","   0,79",non,09301,09301,93001
4,BAHLOUL,Maïa,Mme,DXG,Divers extrême gauche,98,"   0,39","   0,15",non,09301,09301,93001
5,DROMARD,Jeanne,Mme,ENS,Ensemble ! (Majorité présidentielle),4780,"  18,89","   7,11",Bal.,09301,09301,93001
6,ETIENNE,Etienna,Mme,UDI,Union des Démocrates et des Indépendants,23,"   0,09","   0,03",non,09301,09301,93001
7,DARMON,Marianne,Mme,DVG,Divers gauche,728,"   2,88","   1,08",non,09301,09301,93001
8,AUBRY,Alain,M.,DXG,Divers extrême gauche,276,"   1,09","   0,41",non,09301,09301,93001
9,PÉGUILLET,François,M.,LR,Les Républicains,616,"   2,43","   0,92",non,09301,09301,93001
10,HIRIGOYEN,Jérôme,M.,ECO,Ecologistes,368,"   1,45","   0,55",non,09301,09301,93001
11,DEROCHE,Francois,M.,DVC,Divers centre,236,"   0,93","   0,35",non,09301,09301,93001
12,EDE,Olga,Mme,DVC,Divers centre,0,"   0,00","   0,00",non,09301,09301,93001
13,BUSCH,Anne-Solenne,Mme,REC,Reconquête !,636,"   2,51","   0,95",non,09301,09301,93001
14,BRAND,Marie,Mme,RN,Rassemblement National,1829,"   7,23","   2,72",non,09301,09301,93001
15,COQUEREL,Eric,M.,NUP,Nouvelle union populaire écologique et sociale,13608,"  53,79","  20,24",Bal.,09301,09301,93001
