NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,WATREMEZ,Élisabeth,Mme,DVD,Divers droite,660,"   1,38","   0,73",non,06303,06303,63003
2,SAVRE,Marie,Mme,DXG,Divers extrême gauche,439,"   0,92","   0,49",non,06303,06303,63003
3,BATISSON,Françoise,Mme,RN,Rassemblement National,5759,"  12,06","   6,41",non,06303,06303,63003
4,HENRY,Mathilde,Mme,REC,Reconquête !,1580,"   3,31","   1,76",non,06303,06303,63003
5,BONY,Richard,M.,DVG,Divers gauche,1186,"   2,48","   1,32",non,06303,06303,63003
6,BONNET,Nicolas,M.,NUP,Nouvelle union populaire écologique et sociale,14363,"  30,08","  15,98",Bal.,06303,06303,63003
7,LAVIER,Sophie,Mme,DSV,Droite souverainiste,531,"   1,11","   0,59",non,06303,06303,63003
8,LHERMET,Florence,Mme,RDG,Parti radical de gauche,2045,"   4,28","   2,28",non,06303,06303,63003
9,OTHILY,Cédic,M.,ECO,Ecologistes,817,"   1,71","   0,91",non,06303,06303,63003
10,MARCHIS,Marie-Anne,Mme,LR,Les Républicains,6839,"  14,32","   7,61",non,06303,06303,63003
11,VICHNIEVSKY,Laurence,Mme,ENS,Ensemble ! (Majorité présidentielle),13525,"  28,33","  15,05",Bal.,06303,06303,63003
