NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,MIGNOLA,Patrick,M.,ENS,Ensemble ! (Majorité présidentielle),10306,"  26,21","  13,22",Bal.,07304,07304,73004
2,GAUDIN,François,M.,LR,Les Républicains,3995,"  10,16","   5,13",non,07304,07304,73004
3,DUCRUET,Marie,Mme,DXG,Divers extrême gauche,366,"   0,93","   0,47",non,07304,07304,73004
4,MERCIER,David,M.,DSV,Droite souverainiste,928,"   2,36","   1,19",non,07304,07304,73004
5,GUILLAUD,Albin,M.,DIV,Divers,358,"   0,91","   0,46",non,07304,07304,73004
6,BOUVIER,Mireille,Mme,DIV,Divers,1590,"   4,04","   2,04",non,07304,07304,73004
7,GARNIER,Rémi,M.,RN,Rassemblement National,6354,"  16,16","   8,15",non,07304,07304,73004
8,GONZALEZ,Charles,M.,REC,Reconquête !,1363,"   3,47","   1,75",non,07304,07304,73004
9,COULOMME,Jean-François,M.,NUP,Nouvelle union populaire écologique et sociale,13548,"  34,45","  17,38",Bal.,07304,07304,73004
10,FELFOULI,Sonia,Mme,DSV,Droite souverainiste,519,"   1,32","   0,67",non,07304,07304,73004
