NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,LECONTE,Elisabeth,Mme,DXG,Divers extrême gauche,505,"   1,33","   0,63",non,01403,01403,14003
2,MAFIODO,Steven,M.,DSV,Droite souverainiste,636,"   1,67","   0,80",non,01403,01403,14003
3,PATRIER-LEITUS,Jérémie,M.,ENS,Ensemble ! (Majorité présidentielle),8531,"  22,42","  10,69",Bal.,01403,01403,14003
4,PORTE,Nathalie,Mme,LR,Les Républicains,8311,"  21,84","  10,42",non,01403,01403,14003
5,FAUVAGE,Edouard,M.,REC,Reconquête !,1355,"   3,56","   1,70",non,01403,01403,14003
6,VILMET,Martine,Mme,RN,Rassemblement National,9229,"  24,25","  11,57",Bal.,01403,01403,14003
7,SÉNÉCAL,Sylvie,Mme,DVG,Divers gauche,2,"   0,01","   0,00",non,01403,01403,14003
8,LANGEVIN,Michel,M.,DXG,Divers extrême gauche,706,"   1,86","   0,88",non,01403,01403,14003
9,CANU,Didier,M.,NUP,Nouvelle union populaire écologique et sociale,8160,"  21,44","  10,23",non,01403,01403,14003
10,GUZMAN VELEZ,Johann,M.,ECO,Ecologistes,616,"   1,62","   0,77",non,01403,01403,14003
