NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,MORIN,Marc,M.,LR,Les Républicains,5964,"   9,97","   4,98",non,03308,03308,33008
2,COSTE,Rémy,M.,DXG,Divers extrême gauche,388,"   0,65","   0,32",non,03308,03308,33008
3,ISNARD,Alexane,Mme,REC,Reconquête !,3420,"   5,72","   2,85",non,03308,03308,33008
4,BRUSTLE SANTINI,Hans,M.,ECO,Ecologistes,852,"   1,42","   0,71",non,03308,03308,33008
5,PANONACLE,Sophie,Mme,ENS,Ensemble ! (Majorité présidentielle),20943,"  35,02","  17,48",Bal.,03308,03308,33008
6,RICHON,Eric,M.,DIV,Divers,831,"   1,39","   0,69",non,03308,03308,33008
7,PORTELAS LEPELLETIER,Christele,Mme,DVD,Divers droite,753,"   1,26","   0,63",non,03308,03308,33008
8,ROCCHI,Veronique,Mme,DIV,Divers,590,"   0,99","   0,49",non,03308,03308,33008
9,CHAUTEAU,Alain,M.,DVG,Divers gauche,2211,"   3,70","   1,85",non,03308,03308,33008
10,FAURE,Marylène,Mme,NUP,Nouvelle union populaire écologique et sociale,11269,"  18,84","   9,41",non,03308,03308,33008
11,RIVAULT,Lydie,Mme,DSV,Droite souverainiste,789,"   1,32","   0,66",non,03308,03308,33008
12,LAMARA,Laurent,M.,RN,Rassemblement National,11798,"  19,73","   9,85",Bal.,03308,03308,33008
