NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,TOPUZOVIC,Andrijana,Mme,LR,Les Républicains,2193,"   7,68","   3,16",non,09507,09507,95007
2,DEMARET,Philippe,M.,DVG,Divers gauche,790,"   2,77","   1,14",non,09507,09507,95007
3,LE GUEVEL,Olivier,M.,REC,Reconquête !,1794,"   6,28","   2,59",non,09507,09507,95007
4,ESKENAZI,Romain,M.,NUP,Nouvelle union populaire écologique et sociale,9018,"  31,59","  13,00",Bal.,09507,09507,95007
5,DA SILVA,Dominique,M.,ENS,Ensemble ! (Majorité présidentielle),7846,"  27,48","  11,31",Bal.,09507,09507,95007
6,CHIKHANE,Myriam,Mme,DSV,Droite souverainiste,524,"   1,84","   0,76",non,09507,09507,95007
7,ZOUINE,Kamel,M.,ECO,Ecologistes,434,"   1,52","   0,63",non,09507,09507,95007
8,SACERDOT,François,M.,ECO,Ecologistes,1235,"   4,33","   1,78",non,09507,09507,95007
9,MARCEL,Bruno,M.,RN,Rassemblement National,4253,"  14,90","   6,13",non,09507,09507,95007
10,COUDERT,Noel,M.,DXG,Divers extrême gauche,170,"   0,60","   0,25",non,09507,09507,95007
11,SUAREZ,Valérie,Mme,DXG,Divers extrême gauche,291,"   1,02","   0,42",non,09507,09507,95007
