NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,REITZMAN,Dominique,Mme,DXG,Divers extrême gauche,344,"   0,94","   0,44",non,08002,08002,80002
2,CARON,Aurélien,M.,DVD,Divers droite,2278,"   6,24","   2,92",non,08002,08002,80002
3,BOREL,Bernard,M.,DVD,Divers droite,483,"   1,32","   0,62",non,08002,08002,80002
4,SOYER,Aurélie,Mme,REC,Reconquête !,1337,"   3,66","   1,71",non,08002,08002,80002
5,L'AMINOT,Sandrine,Mme,ECO,Ecologistes,782,"   2,14","   1,00",non,08002,08002,80002
6,HERMANS,Nadia,Mme,RN,Rassemblement National,5780,"  15,83","   7,41",non,08002,08002,80002
7,DEVAUX,Valérie,Mme,UDI,Union des Démocrates et des Indépendants,3217,"   8,81","   4,13",non,08002,08002,80002
8,PALENI,Bruno,M.,DXG,Divers extrême gauche,445,"   1,22","   0,57",non,08002,08002,80002
9,POMPILI,Barbara,Mme,ENS,Ensemble ! (Majorité présidentielle),10895,"  29,84","  13,97",Bal.,08002,08002,80002
10,HAMDANE,Zahia,Mme,NUP,Nouvelle union populaire écologique et sociale,10946,"  29,98","  14,04",Bal.,08002,08002,80002
