NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,BENTAJ,Abdelaziz,M.,LR,Les Républicains,1147,"   4,71","   1,74",non,09201,09201,92001
2,DANGAS,Corinne,Mme,DIV,Divers,37,"   0,15","   0,06",non,09201,09201,92001
3,QUIRANTE,Gaël,M.,DXG,Divers extrême gauche,164,"   0,67","   0,25",non,09201,09201,92001
4,BOUMEDIENNE,Samir,M.,DIV,Divers,400,"   1,64","   0,61",non,09201,09201,92001
5,LE GAL,Anna,Mme,ECO,Ecologistes,931,"   3,82","   1,41",non,09201,09201,92001
6,DÉCAILLET,Marie-Laure,Mme,REC,Reconquête !,764,"   3,14","   1,16",non,09201,09201,92001
7,CAMARA,Mariam,Mme,RN,Rassemblement National,2128,"   8,74","   3,23",non,09201,09201,92001
8,JAN,Corinne,Mme,DXG,Divers extrême gauche,119,"   0,49","   0,18",non,09201,09201,92001
9,CHOLLET,Gary,M.,ECO,Ecologistes,270,"   1,11","   0,41",non,09201,09201,92001
10,BOUNAB,Zina,Mme,DXG,Divers extrême gauche,269,"   1,10","   0,41",non,09201,09201,92001
11,FAUCILLON,Elsa,Mme,NUP,Nouvelle union populaire écologique et sociale,13218,"  54,26","  20,08",Bal.,09201,09201,92001
12,BADIN,Marie-Ange,Mme,ENS,Ensemble ! (Majorité présidentielle),4913,"  20,17","   7,46",Bal.,09201,09201,92001
