NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,BEAUDOUIN,Xavier,M.,REG,Régionaliste,20,"   0,07","   0,02",non,05403,05403,54003
2,BOURY,Xavier,M.,DXG,Divers extrême gauche,301,"   1,02","   0,37",non,05403,05403,54003
3,ROSSKOPF,Nicolas,M.,REC,Reconquête !,1255,"   4,25","   1,55",non,05403,05403,54003
4,SERVAGI,Mathieu,M.,LR,Les Républicains,1814,"   6,14","   2,25",non,05403,05403,54003
5,HERBAYS,Francis,M.,DVG,Divers gauche,2690,"   9,11","   3,33",non,05403,05403,54003
6,ETIENNE,Martine,Mme,NUP,Nouvelle union populaire écologique et sociale,7345,"  24,88","   9,10",Bal.,05403,05403,54003
7,KRAL,Françoise,Mme,DXG,Divers extrême gauche,284,"   0,96","   0,35",non,05403,05403,54003
8,REINERT,Eurydice,Mme,DIV,Divers,322,"   1,09","   0,40",non,05403,05403,54003
9,DI REZZE,Muriel,Mme,RN,Rassemblement National,7061,"  23,92","   8,75",non,05403,05403,54003
10,FOLTZ,Véronique,Mme,ECO,Ecologistes,807,"   2,73","   1,00",non,05403,05403,54003
11,GERMINI,Matteo,M.,DIV,Divers,188,"   0,64","   0,23",non,05403,05403,54003
12,PALUSZKIEWICZ,Xavier,M.,ENS,Ensemble ! (Majorité présidentielle),7429,"  25,16","   9,20",Bal.,05403,05403,54003
13,GRASSE,Frédéric,M.,DIV,Divers,6,"   0,02","   0,01",non,05403,05403,54003
