NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,GROCH,Marie-Noëlle,Mme,RDG,Parti radical de gauche,1506,"   2,52","   1,26",non,01705,01705,17005
2,SOLA,Margarita,Mme,NUP,Nouvelle union populaire écologique et sociale,11886,"  19,88","   9,93",non,01705,01705,17005
3,QUENTIN,Didier,M.,LR,Les Républicains,10519,"  17,59","   8,79",non,01705,01705,17005
4,DATHY,Grégory,M.,DSV,Droite souverainiste,782,"   1,31","   0,65",non,01705,01705,17005
5,COURTOIS,Florence,Mme,REC,Reconquête !,2474,"   4,14","   2,07",non,01705,01705,17005
6,CASSETTE,Danièle,Mme,DXG,Divers extrême gauche,620,"   1,04","   0,52",non,01705,01705,17005
7,MARICHAL,Vincent,M.,ECO,Ecologistes,826,"   1,38","   0,69",non,01705,01705,17005
8,DEQUATRE,Romuald,M.,ECO,Ecologistes,1525,"   2,55","   1,27",non,01705,01705,17005
9,PLASSARD,Christophe,M.,ENS,Ensemble ! (Majorité présidentielle),14245,"  23,83","  11,90",Bal.,01705,01705,17005
10,WERBROUCK,Séverine,Mme,RN,Rassemblement National,15404,"  25,76","  12,87",Bal.,01705,01705,17005
