NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,DUBOUCHER,Frédéric,M.,ECO,Ecologistes,870,"   2,04","   0,96",non,09405,09405,94005
2,VEYSSIÈRE,Stéphanie,Mme,REC,Reconquête !,2197,"   5,16","   2,43",non,09405,09405,94005
3,THENIN,Matthieu,M.,DIV,Divers,109,"   0,26","   0,12",non,09405,09405,94005
4,REUTHER,Guillaume,M.,DSV,Droite souverainiste,507,"   1,19","   0,56",non,09405,09405,94005
5,JOSLIN,François,M.,DXG,Divers extrême gauche,319,"   0,75","   0,35",non,09405,09405,94005
6,HENRY,Maxime,M.,DIV,Divers,252,"   0,59","   0,28",non,09405,09405,94005
7,CHICHE,Bruno,M.,DXG,Divers extrême gauche,234,"   0,55","   0,26",non,09405,09405,94005
8,BAZIN,Paul,M.,LR,Les Républicains,8564,"  20,11","   9,49",non,09405,09405,94005
9,MAHAUD,Alain,M.,DVG,Divers gauche,6,"   0,01","   0,01",non,09405,09405,94005
10,LEFEVRE,Mathieu,M.,ENS,Ensemble ! (Majorité présidentielle),12544,"  29,45","  13,90",Bal.,09405,09405,94005
11,LEGER,Julien,M.,NUP,Nouvelle union populaire écologique et sociale,13452,"  31,58","  14,90",Bal.,09405,09405,94005
12,HUGUENIN-RICHARD,Isabelle,Mme,RN,Rassemblement National,3537,"   8,30","   3,92",non,09405,09405,94005
