NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,CHOMBART DE LAUWE,Foulques,M.,LR,Les Républicains,4717,"   9,35","   5,16",non,04402,04402,44002
2,GASNIER,Nicolas,M.,RN,Rassemblement National,2520,"   4,99","   2,76",non,04402,04402,44002
3,OPPELT,Valérie,Mme,ENS,Ensemble ! (Majorité présidentielle),14350,"  28,44","  15,69",Bal.,04402,04402,44002
4,KERBRAT,Andy,M.,NUP,Nouvelle union populaire écologique et sociale,23524,"  46,62","  25,73",Bal.,04402,04402,44002
5,BAZILLE,Nicolas,M.,DXG,Divers extrême gauche,385,"   0,76","   0,42",non,04402,04402,44002
6,GARDENT,Olivier,M.,DXG,Divers extrême gauche,194,"   0,38","   0,21",non,04402,04402,44002
7,LAMBART,Christine,Mme,REG,Régionaliste,1173,"   2,32","   1,28",non,04402,04402,44002
8,PRIOLLAUD,Elisa,Mme,REG,Régionaliste,515,"   1,02","   0,56",non,04402,04402,44002
9,DALICHOUX,Ludivine,Mme,DSV,Droite souverainiste,491,"   0,97","   0,54",non,04402,04402,44002
10,MILBEO,Sébastien,M.,ECO,Ecologistes,508,"   1,01","   0,56",non,04402,04402,44002
11,SCHEFFEN,Cecile,Mme,REC,Reconquête !,2077,"   4,12","   2,27",non,04402,04402,44002
