NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,SENSE,Aimé,M.,DXG,Divers extrême gauche,359,"   0,81","   0,35",non,06804,06804,68004
2,MAYER,Sandrine,Mme,ENS,Ensemble ! (Majorité présidentielle),8469,"  19,09","   8,14",non,06804,06804,68004
3,MORGEN,Corinne,Mme,ECO,Ecologistes,860,"   1,94","   0,83",non,06804,06804,68004
4,SCHELLENBERGER,Raphaël,M.,LR,Les Républicains,9874,"  22,25","   9,50",Bal.,06804,06804,68004
5,BASCHUNG,Guy,M.,REG,Régionaliste,2089,"   4,71","   2,01",non,06804,06804,68004
6,WILHELM,Marion,Mme,RN,Rassemblement National,11622,"  26,19","  11,18",Bal.,06804,06804,68004
7,LEFORT,Ophélie,Mme,REC,Reconquête !,1497,"   3,37","   1,44",non,06804,06804,68004
8,BITTERLIN,Olivier,M.,ECO,Ecologistes,629,"   1,42","   0,60",non,06804,06804,68004
9,ALTHERR,Cédric,M.,ECO,Ecologistes,383,"   0,86","   0,37",non,06804,06804,68004
10,LAPOUBLE BARTHOU,Martine,Mme,DVC,Divers centre,115,"   0,26","   0,11",non,06804,06804,68004
11,REFFAY,Guillaume,M.,ECO,Ecologistes,923,"   2,08","   0,89",non,06804,06804,68004
12,CHRISTOPHE,Sylvie,Mme,DSV,Droite souverainiste,760,"   1,71","   0,73",non,06804,06804,68004
13,GAREL,Chrystelle,Mme,NUP,Nouvelle union populaire écologique et sociale,6792,"  15,31","   6,53",non,06804,06804,68004
