NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,VIRAPOULLÉ,Laurent,M.,ENS,Ensemble ! (Majorité présidentielle),3425,"  13,33","   3,91",non,97405,97405,ZD005
2,SETTAMA-VIDON,Léopoldine,Mme,DVC,Divers centre,1197,"   4,66","   1,36",non,97405,97405,ZD005
3,ISSA,Ridwane,M.,DVG,Divers gauche,4286,"  16,69","   4,89",Bal.,97405,97405,ZD005
4,GAUVIN,David,M.,DVG,Divers gauche,388,"   1,51","   0,44",non,97405,97405,ZD005
5,PAYET,Jean-Yves,M.,DXG,Divers extrême gauche,709,"   2,76","   0,81",non,97405,97405,ZD005
6,DIJOUX,Martine,Mme,DSV,Droite souverainiste,267,"   1,04","   0,30",non,97405,97405,ZD005
7,RATENON,Jean-Hugues,M.,DVG,Divers gauche,9345,"  36,38","  10,66",Bal.,97405,97405,ZD005
8,FOUASSIN,Stéphane,M.,UDI,Union des Démocrates et des Indépendants,3754,"  14,62","   4,28",non,97405,97405,ZD005
9,BRASIER-CLAIN,Marie-Luce,Mme,RN,Rassemblement National,2314,"   9,01","   2,64",non,97405,97405,ZD005
