NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,MERAND,Didier,M.,DIV,Divers,109,"   0,22","   0,11",non,03005,03005,30005
2,BOZEC,Frédérique,Mme,REC,Reconquête !,1918,"   3,90","   1,95",non,03005,03005,30005
3,OLINET,Agnès,Mme,DXG,Divers extrême gauche,718,"   1,46","   0,73",non,03005,03005,30005
4,SALA,Michel,M.,NUP,Nouvelle union populaire écologique et sociale,16451,"  33,48","  16,70",Bal.,03005,03005,30005
5,ROCCO,Catherine,Mme,ECO,Ecologistes,1181,"   2,40","   1,20",non,03005,03005,30005
6,LAUNAY,Jean-Marie,M.,RN,Rassemblement National,11582,"  23,57","  11,76",Bal.,03005,03005,30005
7,CASANO,Nathan,M.,DVC,Divers centre,305,"   0,62","   0,31",non,03005,03005,30005
8,CAPALDI,Antoine,M.,REG,Régionaliste,1977,"   4,02","   2,01",non,03005,03005,30005
9,BRASSELET,Annie,Mme,DSV,Droite souverainiste,666,"   1,36","   0,68",non,03005,03005,30005
10,DAUFÈS-ROUX,Catherine,Mme,ENS,Ensemble ! (Majorité présidentielle),10399,"  21,16","  10,56",non,03005,03005,30005
11,BOYER,Léa,Mme,LR,Les Républicains,3834,"   7,80","   3,89",non,03005,03005,30005
