NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,RUGGERI,Vincent,M.,ECO,Ecologistes,957,"   2,83","   1,17",non,07710,07710,77010
2,KSOUROU,Mohammed,M.,DIV,Divers,385,"   1,14","   0,47",non,07710,07710,77010
3,LAISNEY,Maxime,M.,NUP,Nouvelle union populaire écologique et sociale,12544,"  37,15","  15,39",Bal.,07710,07710,77010
4,HENNEBELLE,Olivier,M.,ECO,Ecologistes,399,"   1,18","   0,49",non,07710,07710,77010
5,DERVAUX,Philippe,M.,REC,Reconquête !,1204,"   3,57","   1,48",non,07710,07710,77010
6,FRANCISCO,Cathy,Mme,RN,Rassemblement National,4412,"  13,07","   5,41",non,07710,07710,77010
7,DE SOUSA,Olivier,M.,DIV,Divers,485,"   1,44","   0,60",non,07710,07710,77010
8,CAILLIS-BRANDL,Ingrid,Mme,LR,Les Républicains,3882,"  11,50","   4,76",non,07710,07710,77010
9,BOUIS,Alain,M.,DSV,Droite souverainiste,503,"   1,49","   0,62",non,07710,07710,77010
10,CAYARD,Sylvain,M.,DXG,Divers extrême gauche,379,"   1,12","   0,47",non,07710,07710,77010
11,DO,Stéphanie,Mme,ENS,Ensemble ! (Majorité présidentielle),8612,"  25,51","  10,57",Bal.,07710,07710,77010
