NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,HENNEQUIN,Laurent,M.,REC,Reconquête !,1744,"   4,47","   2,12",non,05401,05401,54001
2,GRANDJEAN,Carole,Mme,ENS,Ensemble ! (Majorité présidentielle),13159,"  33,69","  15,96",Bal.,05401,05401,54001
3,BRIN,Claudine,Mme,LR,Les Républicains,2995,"   7,67","   3,63",non,05401,05401,54001
4,LOMBARDIA,Lila,Mme,DIV,Divers,95,"   0,24","   0,12",non,05401,05401,54001
5,L'HUILLIER,Pascal,M.,DSV,Droite souverainiste,520,"   1,33","   0,63",non,05401,05401,54001
6,NIMSGERN,Christiane,Mme,DXG,Divers extrême gauche,375,"   0,96","   0,45",non,05401,05401,54001
7,POTIER,Frank-Olivier,M.,DVD,Divers droite,179,"   0,46","   0,22",non,05401,05401,54001
8,TOLLÉNAÈRE,Eric,M.,DVG,Divers gauche,579,"   1,48","   0,70",non,05401,05401,54001
9,NORTON,Sophie,Mme,ECO,Ecologistes,391,"   1,00","   0,47",non,05401,05401,54001
10,BUCHY,Armand,M.,ECO,Ecologistes,530,"   1,36","   0,64",non,05401,05401,54001
11,JOUIRA,Nordine,M.,NUP,Nouvelle union populaire écologique et sociale,12822,"  32,83","  15,55",Bal.,05401,05401,54001
12,MELET,Patricia,Mme,RN,Rassemblement National,5669,"  14,51","   6,88",non,05401,05401,54001
