NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,ABBA,Bérangère,Mme,ENS,Ensemble ! (Majorité présidentielle),7342,"  21,15","  10,48",Bal.,05201,05201,52001
2,CAVIEZEL,Théo,M.,DIV,Divers,3635,"  10,47","   5,19",non,05201,05201,52001
3,ROSSIGNOL,Georges,M.,DSV,Droite souverainiste,460,"   1,33","   0,66",non,05201,05201,52001
4,VENANCIO,Eloïse,Mme,DVG,Divers gauche,752,"   2,17","   1,07",non,05201,05201,52001
5,DEMAY,Sylvain,M.,DXG,Divers extrême gauche,334,"   0,96","   0,48",non,05201,05201,52001
6,DELONG,Sophie,Mme,LR,Les Républicains,4660,"  13,42","   6,65",non,05201,05201,52001
7,LECLERC,Michèle,Mme,NUP,Nouvelle union populaire écologique et sociale,5622,"  16,20","   8,03",non,05201,05201,52001
8,LEBLANC-GABRIEL,Jocelyne,Mme,DVD,Divers droite,1466,"   4,22","   2,09",non,05201,05201,52001
9,DE DINECHIN,Bénédicte,Mme,REC,Reconquête !,964,"   2,78","   1,38",non,05201,05201,52001
10,BENTZ,Christophe,M.,RN,Rassemblement National,9479,"  27,31","  13,53",Bal.,05201,05201,52001
