NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,PLOQUIN,Matthieu,M.,DVG,Divers gauche,580,"   1,23","   0,63",non,03503,03503,35003
2,PRUNIER,Astrid,Mme,RN,Rassemblement National,6998,"  14,86","   7,62",non,03503,03503,35003
3,MERLIERE,David,M.,REC,Reconquête !,1350,"   2,87","   1,47",non,03503,03503,35003
4,PARMENTIER,Mélina,Mme,LR,Les Républicains,4015,"   8,53","   4,37",non,03503,03503,35003
5,BRETEL,Céline,Mme,ECO,Ecologistes,746,"   1,58","   0,81",non,03503,03503,35003
6,AMISSE,Jean-Louis,M.,DXG,Divers extrême gauche,587,"   1,25","   0,64",non,03503,03503,35003
7,FARAH,Karim,M.,DIV,Divers,82,"   0,17","   0,09",non,03503,03503,35003
8,GUIHARD,Mathieu,M.,REG,Régionaliste,593,"   1,26","   0,65",non,03503,03503,35003
9,MARTINS,Christophe,M.,ENS,Ensemble ! (Majorité présidentielle),15317,"  32,53","  16,68",Bal.,03503,03503,35003
10,ROUAUX,Claudia,Mme,NUP,Nouvelle union populaire écologique et sociale,16822,"  35,72","  18,32",Bal.,03503,03503,35003
