NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,VALLADE,Marie-José,Mme,ECO,Ecologistes,1146,"   2,52","   1,18",non,00607,00607,06007
2,DELCASSE,Arnaud,M.,DVG,Divers gauche,950,"   2,09","   0,97",non,00607,00607,06007
3,PAUGET,Eric,M.,LR,Les Républicains,12031,"  26,46","  12,34",Bal.,00607,00607,06007
4,MEYER-ABBATUCCI,Arthur,M.,NUP,Nouvelle union populaire écologique et sociale,7086,"  15,58","   7,27",non,00607,00607,06007
5,BELGUECHI,Yassin-Faïsal,M.,DIV,Divers,33,"   0,07","   0,03",non,00607,00607,06007
6,MELE,Eric,M.,ENS,Ensemble ! (Majorité présidentielle),10814,"  23,78","  11,09",Bal.,00607,00607,06007
7,MARIUS,Audrey,Mme,REC,Reconquête !,3472,"   7,64","   3,56",non,00607,00607,06007
8,HVIDSTEN,Axel,M.,ECO,Ecologistes,566,"   1,24","   0,58",non,00607,00607,06007
9,FEBVAY,Laurie,Mme,DSV,Droite souverainiste,524,"   1,15","   0,54",non,00607,00607,06007
10,PARGAUD,Megane,Mme,ECO,Ecologistes,544,"   1,20","   0,56",non,00607,00607,06007
11,CORNEC,Tanguy,M.,RN,Rassemblement National,7675,"  16,88","   7,87",non,00607,00607,06007
12,HUMBERT,Bérengère,Mme,DVD,Divers droite,137,"   0,30","   0,14",non,00607,00607,06007
13,MARECHAL,Stanislas,M.,DIV,Divers,366,"   0,80","   0,38",non,00607,00607,06007
14,PETARD,Christian,M.,DXG,Divers extrême gauche,124,"   0,27","   0,13",non,00607,00607,06007
