NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,PAGÈS,Erik,M.,NUP,Nouvelle union populaire écologique et sociale,11847,"  28,16","  15,09",Bal.,09408,09408,94008
2,CHALENDAR,Franck,M.,DSV,Droite souverainiste,399,"   0,95","   0,51",non,09408,09408,94008
3,CHEYNS,Amandine,Mme,DXG,Divers extrême gauche,246,"   0,58","   0,31",non,09408,09408,94008
4,LAMIMI,Zohra,Mme,DVG,Divers gauche,1,"   0,00","   0,00",non,09408,09408,94008
5,MOURLIN,Mickaël,M.,DXG,Divers extrême gauche,156,"   0,37","   0,20",non,09408,09408,94008
6,HUGON,Stéphanie,Mme,DVG,Divers gauche,799,"   1,90","   1,02",non,09408,09408,94008
7,BUCLIN,Olivier,M.,REC,Reconquête !,1719,"   4,09","   2,19",non,09408,09408,94008
8,VUILLARD,Elisabeth,Mme,RN,Rassemblement National,2240,"   5,32","   2,85",non,09408,09408,94008
9,SCOTTO,Alexandra,Mme,ECO,Ecologistes,933,"   2,22","   1,19",non,09408,09408,94008
10,HERBILLON,Michel,M.,LR,Les Républicains,15767,"  37,48","  20,08",Bal.,09408,09408,94008
11,WARGON,Emmanuelle,Mme,ENS,Ensemble ! (Majorité présidentielle),7964,"  18,93","  10,14",non,09408,09408,94008
