NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,LEGLISE,Sandrine,Mme,DSV,Droite souverainiste,545,"   1,46","   0,65",non,04203,04203,42003
2,CAILLON,Louis,M.,DVG,Divers gauche,643,"   1,72","   0,77",non,04203,04203,42003
3,BONY,Vincent,M.,NUP,Nouvelle union populaire écologique et sociale,8858,"  23,66","  10,61",Bal.,04203,04203,42003
4,ASSAOUNE,Mariam,Mme,RDG,Parti radical de gauche,479,"   1,28","   0,57",non,04203,04203,42003
5,SURPLY,Isabelle,Mme,REC,Reconquête !,2067,"   5,52","   2,47",non,04203,04203,42003
6,HUSSEINI,Pauline,Mme,DXG,Divers extrême gauche,327,"   0,87","   0,39",non,04203,04203,42003
7,LA MARCA,Angelina,Mme,RN,Rassemblement National,7890,"  21,08","   9,45",non,04203,04203,42003
8,MARTIN,Catherine,Mme,ECO,Ecologistes,456,"   1,22","   0,55",non,04203,04203,42003
9,MANDON,Emmanuel,M.,ENS,Ensemble ! (Majorité présidentielle),9621,"  25,70","  11,52",Bal.,04203,04203,42003
10,MOREL,Nina,Mme,DVG,Divers gauche,185,"   0,49","   0,22",non,04203,04203,42003
11,DUGUA,Axel,M.,LR,Les Républicains,5060,"  13,52","   6,06",non,04203,04203,42003
12,LE JAOUEN,Éric,M.,DVC,Divers centre,800,"   2,14","   0,96",non,04203,04203,42003
13,BESSON,Pascal,M.,DVD,Divers droite,376,"   1,00","   0,45",non,04203,04203,42003
14,VIDAL,Alexandre,M.,DSV,Droite souverainiste,130,"   0,35","   0,16",non,04203,04203,42003
