NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,GENETET,Anne,Mme,ENS,Ensemble ! (Majorité présidentielle),10539,"  38,14","  10,66",Bal.,09911,09911,ZZ011
2,GENTIL,Pascal,M.,DVC,Divers centre,2626,"   9,50","   2,66",non,09911,09911,ZZ011
3,GUYON,Marc,M.,REC,Reconquête !,2786,"  10,08","   2,82",non,09911,09911,ZZ011
4,TAPAYEVA,Tamila,Mme,DSV,Droite souverainiste,481,"   1,74","   0,49",non,09911,09911,ZZ011
5,MARTIN,Catya,Mme,LR,Les Républicains,1760,"   6,37","   1,78",non,09911,09911,ZZ011
6,VIDAL,Dominique,Mme,NUP,Nouvelle union populaire écologique et sociale,6849,"  24,79","   6,93",Bal.,09911,09911,ZZ011
7,BURLOTTE,Olivier,M.,RN,Rassemblement National,742,"   2,69","   0,75",non,09911,09911,ZZ011
8,VIAL KAYSER,Christine,Mme,ECO,Ecologistes,1849,"   6,69","   1,87",non,09911,09911,ZZ011
