NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,LIORET,René,M.,RN,Rassemblement National,10005,"  23,70","  11,68",Bal.,02105,02105,21005
2,DE ALMEIDA,Isabelle,Mme,NUP,Nouvelle union populaire écologique et sociale,8299,"  19,66","   9,69",non,02105,02105,21005
3,ROBERT,Clélia,Mme,ECO,Ecologistes,1430,"   3,39","   1,67",non,02105,02105,21005
4,PETET,Françoise,Mme,DXG,Divers extrême gauche,400,"   0,95","   0,47",non,02105,02105,21005
5,MOREAU,Hervé,M.,DVD,Divers droite,2924,"   6,93","   3,41",non,02105,02105,21005
6,JORDAN,Denis,M.,REC,Reconquête !,1843,"   4,37","   2,15",non,02105,02105,21005
7,FOUGÈRE,Charlotte,Mme,LR,Les Républicains,5620,"  13,31","   6,56",non,02105,02105,21005
8,PARIS,Didier,M.,ENS,Ensemble ! (Majorité présidentielle),11326,"  26,83","  13,22",Bal.,02105,02105,21005
9,LAMBERT,Michel,M.,DXG,Divers extrême gauche,130,"   0,31","   0,15",non,02105,02105,21005
10,BOUVAREL,Jean-Claude,M.,DSV,Droite souverainiste,232,"   0,55","   0,27",non,02105,02105,21005
