NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,DESCAZEAUX,Ghislain,M.,DVG,Divers gauche,3774,"   7,98","   4,06",non,08201,08201,82001
2,PERRINAUD,Dylan,M.,DIV,Divers,872,"   1,84","   0,94",non,08201,08201,82001
3,BENCHEKROUN,Chafik,M.,DSV,Droite souverainiste,564,"   1,19","   0,61",non,08201,08201,82001
4,SIMONIN,Catherine,Mme,ENS,Ensemble ! (Majorité présidentielle),8196,"  17,33","   8,81",non,08201,08201,82001
5,RABAULT,Valérie,Mme,NUP,Nouvelle union populaire écologique et sociale,15763,"  33,33","  16,95",Bal.,08201,08201,82001
6,VIGOUROUX,Claude,M.,LR,Les Républicains,4378,"   9,26","   4,71",non,08201,08201,82001
7,POMA,Pierre,M.,RN,Rassemblement National,10610,"  22,44","  11,41",Bal.,08201,08201,82001
8,BLANCO,Richard,M.,DXG,Divers extrême gauche,555,"   1,17","   0,60",non,08201,08201,82001
9,LAFOND,Laurence,Mme,DXG,Divers extrême gauche,277,"   0,59","   0,30",non,08201,08201,82001
10,GRILHAULT DES FONTAINES,Jean-François,M.,DIV,Divers,103,"   0,22","   0,11",non,08201,08201,82001
11,FRANCEZ-CHARLOT,Luc,M.,REC,Reconquête !,2195,"   4,64","   2,36",non,08201,08201,82001
