NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,POUGET,Maitey,Mme,RN,Rassemblement National,7905,"  15,13","   8,55",non,01901,01901,19001
2,COINAUD,Marie-Thérèse,Mme,DXG,Divers extrême gauche,559,"   1,07","   0,60",non,01901,01901,19001
3,REBIERE,Amélie,Mme,DIV,Divers,1661,"   3,18","   1,80",non,01901,01901,19001
4,JERRETIE,Christophe,M.,ENS,Ensemble ! (Majorité présidentielle),10095,"  19,32","  10,92",non,01901,01901,19001
5,AMIARD,Yannick,M.,DXG,Divers extrême gauche,183,"   0,35","   0,20",non,01901,01901,19001
6,DEVEAUD,Sandrine,Mme,NUP,Nouvelle union populaire écologique et sociale,13271,"  25,40","  14,36",Bal.,01901,01901,19001
7,DUBOIS,Francis,M.,LR,Les Républicains,10772,"  20,62","  11,66",Bal.,01901,01901,19001
8,DHERSIN,Patrick,M.,ECO,Ecologistes,995,"   1,90","   1,08",non,01901,01901,19001
9,TAYSSE,Annick,Mme,DVG,Divers gauche,5201,"   9,96","   5,63",non,01901,01901,19001
10,OGUINENA,Gilles,M.,REC,Reconquête !,1603,"   3,07","   1,73",non,01901,01901,19001
