NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,JEANNETÉ,Nicolas,M.,DVD,Divers droite,5990,"  14,02","   7,66",non,07513,07513,75013
2,MARINHO,Mickaël,M.,DVC,Divers centre,368,"   0,86","   0,47",non,07513,07513,75013
3,FUSI,Muriel,Mme,ECO,Ecologistes,791,"   1,85","   1,01",non,07513,07513,75013
4,DARGHAM,Pierre,M.,DVG,Divers gauche,257,"   0,60","   0,33",non,07513,07513,75013
5,ROETHLISBERGER,Corinne,Mme,DXG,Divers extrême gauche,202,"   0,47","   0,26",non,07513,07513,75013
6,MALLET,Maïalen,Mme,DVG,Divers gauche,193,"   0,45","   0,25",non,07513,07513,75013
7,EVANGELISTA,Ornella,Mme,REC,Reconquête !,3031,"   7,09","   3,88",non,07513,07513,75013
8,TRAINAR,Nadia,Mme,DVC,Divers centre,4,"   0,01","   0,01",non,07513,07513,75013
9,NIAKATÉ,Aminata,Mme,NUP,Nouvelle union populaire écologique et sociale,13053,"  30,55","  16,69",Bal.,07513,07513,75013
10,BOLVIN,Isabelle,Mme,RN,Rassemblement National,2119,"   4,96","   2,71",non,07513,07513,75013
11,MOREL,Daniele,Mme,DVG,Divers gauche,0,"   0,00","   0,00",non,07513,07513,75013
12,AMIEL,David,M.,ENS,Ensemble ! (Majorité présidentielle),16267,"  38,07","  20,80",Bal.,07513,07513,75013
13,BOURSE-PROVENCE,Dominique,M.,DSV,Droite souverainiste,452,"   1,06","   0,58",non,07513,07513,75013
