NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,BOSSARD,Cécilia,Mme,REG,Régionaliste,12,"   0,03","   0,01",non,04408,04408,44008
2,CARRO,Hervé,M.,REG,Régionaliste,597,"   1,42","   0,66",non,04408,04408,44008
3,PORCHER,Andréa,Mme,LR,Les Républicains,1901,"   4,53","   2,11",non,04408,04408,44008
4,LE BELLER,Eddy,M.,DXG,Divers extrême gauche,648,"   1,55","   0,72",non,04408,04408,44008
5,MASSON,Edith,Mme,DSV,Droite souverainiste,475,"   1,13","   0,53",non,04408,04408,44008
6,DESMARIE,Evelyne,Mme,REG,Régionaliste,277,"   0,66","   0,31",non,04408,04408,44008
7,PETREAU,Bénédicte,Mme,ECO,Ecologistes,462,"   1,10","   0,51",non,04408,04408,44008
8,TAVEL,Matthias,M.,NUP,Nouvelle union populaire écologique et sociale,13432,"  32,04","  14,90",Bal.,04408,04408,44008
9,DUVILLIER,Frédérica,Mme,REC,Reconquête !,1059,"   2,53","   1,18",non,04408,04408,44008
10,DUFEU,Audrey,Mme,ENS,Ensemble ! (Majorité présidentielle),11341,"  27,05","  12,58",Bal.,04408,04408,44008
11,PERRIN,Xavier,M.,DVG,Divers gauche,5174,"  12,34","   5,74",non,04408,04408,44008
12,BOUCHET,Gauthier,M.,RN,Rassemblement National,6443,"  15,37","   7,15",non,04408,04408,44008
13,BOUCHEZ,David,M.,DIV,Divers,107,"   0,26","   0,12",non,04408,04408,44008
