NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,RUSSO,Joséphine,Mme,DVC,Divers centre,335,"   1,00","   0,46",non,01305,01305,13005
2,MONFERRINI,Christian,M.,ECO,Ecologistes,215,"   0,64","   0,29",non,01305,01305,13005
3,DE BENSASON,Marc,M.,DSV,Droite souverainiste,397,"   1,19","   0,54",non,01305,01305,13005
4,PAGANINI,Vannina,Mme,DVD,Divers droite,142,"   0,42","   0,19",non,01305,01305,13005
5,NGUYÊN-VAN,Mai,Mme,DXG,Divers extrême gauche,161,"   0,48","   0,22",non,01305,01305,13005
6,ANTOINE,Maryline,Mme,LR,Les Républicains,1346,"   4,02","   1,83",non,01305,01305,13005
7,BELAÏD,Mourad,M.,DVC,Divers centre,502,"   1,50","   0,68",non,01305,01305,13005
8,DIDOUNE,Djamel,M.,ECO,Ecologistes,245,"   0,73","   0,33",non,01305,01305,13005
9,RACON-BOUZON,Cathy,Mme,ENS,Ensemble ! (Majorité présidentielle),7841,"  23,41","  10,65",Bal.,01305,01305,13005
10,MANIVET,Marine,Mme,REC,Reconquête !,2159,"   6,45","   2,93",non,01305,01305,13005
11,MALHOLE,Nathalie,Mme,DXG,Divers extrême gauche,228,"   0,68","   0,31",non,01305,01305,13005
12,VINAPON,Georges,M.,DVG,Divers gauche,60,"   0,18","   0,08",non,01305,01305,13005
13,DURAND,Céline,Mme,ECO,Ecologistes,319,"   0,95","   0,43",non,01305,01305,13005
14,DAVI,Hendrik,M.,NUP,Nouvelle union populaire écologique et sociale,13496,"  40,30","  18,34",Bal.,01305,01305,13005
15,CHAMAYOU,Anne,Mme,DIV,Divers,156,"   0,47","   0,21",non,01305,01305,13005
16,VINCETTI,Quentin,M.,ECO,Ecologistes,758,"   2,26","   1,03",non,01305,01305,13005
17,LAMBERT,Sandrine,Mme,RN,Rassemblement National,5131,"  15,32","   6,97",non,01305,01305,13005
