NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,MOUTOT,François,M.,DVD,Divers droite,2700,"   7,48","   3,79",non,07812,07812,78012
2,MERCIER,Jean-Pierre,M.,DXG,Divers extrême gauche,339,"   0,94","   0,48",non,07812,07812,78012
3,CARBONNELLE,Dimitri,M.,ECO,Ecologistes,1445,"   4,00","   2,03",non,07812,07812,78012
4,BOUDIAF,Lamine,M.,DIV,Divers,316,"   0,88","   0,44",non,07812,07812,78012
5,LEGRIS,Edwin,M.,NUP,Nouvelle union populaire écologique et sociale,8704,"  24,10","  12,23",Bal.,07812,07812,78012
6,TRAN,Jean-Marc,M.,DIV,Divers,218,"   0,60","   0,31",non,07812,07812,78012
7,FOURNIÈRE,Isabelle,Mme,ECO,Ecologistes,1261,"   3,49","   1,77",non,07812,07812,78012
8,METTELET,Jean-Louis,M.,RN,Rassemblement National,4393,"  12,16","   6,17",non,07812,07812,78012
9,OLIVE,Karl,M.,ENS,Ensemble ! (Majorité présidentielle),14028,"  38,85","  19,71",Bal.,07812,07812,78012
10,PARANTHOËN,Mathieu,M.,ECO,Ecologistes,608,"   1,68","   0,85",non,07812,07812,78012
11,CLÉMENT,Sabine,Mme,REC,Reconquête !,2100,"   5,82","   2,95",non,07812,07812,78012
