NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,NEUDER,Yannick,M.,LR,Les Républicains,11492,"  24,84","  11,96",Bal.,03807,03807,38007
2,MEILLIER,Estelle,Mme,ECO,Ecologistes,1239,"   2,68","   1,29",non,03807,03807,38007
3,ROURE,Paulette,Mme,DSV,Droite souverainiste,673,"   1,45","   0,70",non,03807,03807,38007
4,PRUVOST,Pascale,Mme,ENS,Ensemble ! (Majorité présidentielle),9155,"  19,79","   9,52",non,03807,03807,38007
5,GAGNIEU,Hugo,M.,REC,Reconquête !,1879,"   4,06","   1,95",non,03807,03807,38007
6,PERRODIN,Bruno,M.,DXG,Divers extrême gauche,446,"   0,96","   0,46",non,03807,03807,38007
7,MOULIN-COMTE,Alexandre,M.,RN,Rassemblement National,10935,"  23,63","  11,38",Bal.,03807,03807,38007
8,GITTON,Odile,Mme,DIV,Divers,649,"   1,40","   0,68",non,03807,03807,38007
9,DICHARD,Dominique,Mme,NUP,Nouvelle union populaire écologique et sociale,9694,"  20,95","  10,09",non,03807,03807,38007
10,LILLO,Pietro Roberto,M.,DVG,Divers gauche,109,"   0,24","   0,11",non,03807,03807,38007
