NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,DE CARRION,Alain,M.,RDG,Parti radical de gauche,1774,"   4,47","   1,84",non,06212,06212,62012
2,VAN LIERDE,Christophe,M.,DXG,Divers extrême gauche,477,"   1,20","   0,49",non,06212,06212,62012
3,DEBRUYNE,Patrick,M.,ENS,Ensemble ! (Majorité présidentielle),5927,"  14,92","   6,14",non,06212,06212,62012
4,DANJOU,Emmanuelle,Mme,REC,Reconquête !,1076,"   2,71","   1,12",non,06212,06212,62012
5,PETIT,Matthieu,M.,DSV,Droite souverainiste,524,"   1,32","   0,54",non,06212,06212,62012
6,DARRAS,Jérôme,M.,NUP,Nouvelle union populaire écologique et sociale,11703,"  29,47","  12,13",Bal.,06212,06212,62012
7,BELOT,Martine,Mme,LR,Les Républicains,766,"   1,93","   0,79",non,06212,06212,62012
8,SCHEENAERTS,Régis,M.,DXG,Divers extrême gauche,650,"   1,64","   0,67",non,06212,06212,62012
9,BILDE,Bruno,M.,RN,Rassemblement National,16609,"  41,82","  17,21",Bal.,06212,06212,62012
10,AIT MOUSSA,Abdellah,M.,DIV,Divers,209,"   0,53","   0,22",non,06212,06212,62012
