NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,HAITI,Pascale,Mme,DVD,Divers droite,4454,"  14,39","   6,17",non,98701,98701,ZP001
2,LE GAYIC,Tematai,M.,REG,Régionaliste,6223,"  20,10","   8,62",Bal.,98701,98701,ZP001
3,BRYANT,Jacky,M.,ECO,Ecologistes,1003,"   3,24","   1,39",non,98701,98701,ZP001
4,THERON,Jean-Paul,M.,DIV,Divers,747,"   2,41","   1,03",non,98701,98701,ZP001
5,CADOUSTEAU,Willy,M.,REG,Régionaliste,85,"   0,27","   0,12",non,98701,98701,ZP001
6,BOUTEAU,Nicole,Mme,ENS,Ensemble ! (Majorité présidentielle),12970,"  41,90","  17,97",Bal.,98701,98701,ZP001
7,TOKORAGI,Félix,M.,DVD,Divers droite,2980,"   9,63","   4,13",non,98701,98701,ZP001
8,NENA,Tauhiti,M.,REG,Régionaliste,1961,"   6,33","   2,72",non,98701,98701,ZP001
9,PIERCY,Laurence,Mme,ECO,Ecologistes,533,"   1,72","   0,74",non,98701,98701,ZP001
