NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,DAYAN,Asia,Mme,UDI,Union des Démocrates et des Indépendants,1335,"   3,04","   1,49",non,03303,03303,33003
2,BOUTOT,Yannick,M.,RDG,Parti radical de gauche,2273,"   5,17","   2,54",non,03303,03303,33003
3,SAVINO,Flora,Mme,DIV,Divers,113,"   0,26","   0,13",non,03303,03303,33003
4,MARHADOUR,Éric,M.,DXG,Divers extrême gauche,314,"   0,71","   0,35",non,03303,03303,33003
5,PRUD'HOMME,Loïc,M.,NUP,Nouvelle union populaire écologique et sociale,19730,"  44,89","  22,05",Bal.,03303,03303,33003
6,MATHO,Morgan,Mme,DIV,Divers,6,"   0,01","   0,01",non,03303,03303,33003
7,ROBERT,Fabien,M.,ENS,Ensemble ! (Majorité présidentielle),12947,"  29,46","  14,47",Bal.,03303,03303,33003
8,MARC,Laurent,M.,DIV,Divers,215,"   0,49","   0,24",non,03303,03303,33003
9,DOUMENGE,Cyrille,M.,REC,Reconquête !,1248,"   2,84","   1,39",non,03303,03303,33003
10,BASTERES,Maryvonne,Mme,RN,Rassemblement National,4748,"  10,80","   5,31",non,03303,03303,33003
11,DAUREL,François,M.,DXG,Divers extrême gauche,260,"   0,59","   0,29",non,03303,03303,33003
12,VAY,Thierry,M.,ECO,Ecologistes,758,"   1,72","   0,85",non,03303,03303,33003
