NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,LEFEUVRE-ROUMANOS,Nathalie,Mme,LR,Les Républicains,1570,"   3,65","   1,66",non,03408,03408,34008
2,ROGER,Jean-Baptiste,M.,ECO,Ecologistes,1116,"   2,59","   1,18",non,03408,03408,34008
3,BRITTO,Marie-France,Mme,DVD,Divers droite,592,"   1,38","   0,63",non,03408,03408,34008
4,VIALLARD,Colette,Mme,DSV,Droite souverainiste,591,"   1,37","   0,63",non,03408,03408,34008
5,DELAPIERRE,Cédric,M.,RN,Rassemblement National,10729,"  24,92","  11,37",Bal.,03408,03408,34008
6,CESARI,Elsa,Mme,ECO,Ecologistes,516,"   1,20","   0,55",non,03408,03408,34008
7,CARRIERE,Sylvain,M.,NUP,Nouvelle union populaire écologique et sociale,12634,"  29,35","  13,39",Bal.,03408,03408,34008
8,AUDRIN,Jean-François,M.,ENS,Ensemble ! (Majorité présidentielle),10453,"  24,28","  11,08",non,03408,03408,34008
9,SYLVESTRE,Franck,M.,REC,Reconquête !,2231,"   5,18","   2,36",non,03408,03408,34008
10,ANDRIEU,Olivier,M.,DVG,Divers gauche,1918,"   4,46","   2,03",non,03408,03408,34008
11,THIRY,Stanislas,M.,DVC,Divers centre,468,"   1,09","   0,50",non,03408,03408,34008
12,GARNIER,Thomas,M.,DXG,Divers extrême gauche,233,"   0,54","   0,25",non,03408,03408,34008
