NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,GUETTÉ,Clémence,Mme,NUP,Nouvelle union populaire écologique et sociale,12440,"  47,46","  18,82",Bal.,09402,09402,94002
2,TORRES,Josefa,Mme,DXG,Divers extrême gauche,324,"   1,24","   0,49",non,09402,09402,94002
3,ROUSSEL,Françoise,Mme,DXG,Divers extrême gauche,245,"   0,93","   0,37",non,09402,09402,94002
4,LAVAL,Eloïse,Mme,REC,Reconquête !,894,"   3,41","   1,35",non,09402,09402,94002
5,DERANSART,Elsa,Mme,DVG,Divers gauche,0,"   0,00","   0,00",non,09402,09402,94002
6,SUIN,Céline,Mme,ECO,Ecologistes,452,"   1,72","   0,68",non,09402,09402,94002
7,AMARA,Salika,Mme,DIV,Divers,318,"   1,21","   0,48",non,09402,09402,94002
8,GHAYE,Antoine,M.,RN,Rassemblement National,2792,"  10,65","   4,22",non,09402,09402,94002
9,DRUART,Frédéric,M.,LR,Les Républicains,1713,"   6,53","   2,59",non,09402,09402,94002
10,LARDEUX,Coline,Mme,RDG,Parti radical de gauche,804,"   3,07","   1,22",non,09402,09402,94002
11,MBAYE,Jean François,M.,ENS,Ensemble ! (Majorité présidentielle),6024,"  22,98","   9,11",Bal.,09402,09402,94002
12,BOURIACHI,Taieb,M.,DIV,Divers,208,"   0,79","   0,31",non,09402,09402,94002
