NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,SELLOUM,Arezki,M.,RN,Rassemblement National,4226,"  23,19","   6,30",Bal.,01307,01307,13007
2,AMOUCHE,Ali,M.,DVG,Divers gauche,730,"   4,01","   1,09",non,01307,01307,13007
3,ZEROUALI,Karima,Mme,DIV,Divers,248,"   1,36","   0,37",non,01307,01307,13007
4,PÉCOUT,Danièle,Mme,DXG,Divers extrême gauche,184,"   1,01","   0,27",non,01307,01307,13007
5,PROVÉ,François,M.,ECO,Ecologistes,97,"   0,53","   0,14",non,01307,01307,13007
6,MERSALI,Nadia,Mme,ECO,Ecologistes,167,"   0,92","   0,25",non,01307,01307,13007
7,DELOGU,Sébastien,M.,NUP,Nouvelle union populaire écologique et sociale,6904,"  37,88","  10,29",Bal.,01307,01307,13007
8,LONGO,Lorenzo,M.,REC,Reconquête !,897,"   4,92","   1,34",non,01307,01307,13007
9,BOVÉ,Sandrine,Mme,ECO,Ecologistes,421,"   2,31","   0,63",non,01307,01307,13007
10,MEUCHE,Jacobine,Mme,ECO,Ecologistes,0,"   0,00","   0,00",non,01307,01307,13007
11,CHABOUNI,Nourdine,M.,DIV,Divers,1058,"   5,81","   1,58",non,01307,01307,13007
12,PERNICE,Stéphane,M.,DXG,Divers extrême gauche,120,"   0,66","   0,18",non,01307,01307,13007
13,DELERIA,Raymond,M.,UDI,Union des Démocrates et des Indépendants,294,"   1,61","   0,44",non,01307,01307,13007
14,AHAMADA,Saïd,M.,ENS,Ensemble ! (Majorité présidentielle),2879,"  15,80","   4,29",non,01307,01307,13007
