NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
2,GIBBS,Daniel,M.,DVD,Divers droite,1913,"  32,79","   7,79",non,97701,97701,ZX001
6,GUMBS,Frantz,M.,DVC,Divers centre,3921,"  67,21","  15,96",oui,97701,97701,ZX001
