NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
12,MOREL,Jean Jacques,M.,DVD,Divers droite,9640,"  39,32","  11,22",non,97401,97401,ZD001
13,NAILLET,Philippe,M.,DVG,Divers gauche,14876,"  60,68","  17,31",oui,97401,97401,ZD001
