NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
6,TOLASSY,Rody,M.,RN,Rassemblement National,11393,"  47,88","  13,51",non,97103,97103,ZA003
16,MATHIASIN,Max,M.,DVG,Divers gauche,12402,"  52,12","  14,70",oui,97103,97103,ZA003
