NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
3,ISSA,Ridwane,M.,DVG,Divers gauche,10510,"  37,19","  11,98",non,97405,97405,ZD005
7,RATENON,Jean-Hugues,M.,DVG,Divers gauche,17748,"  62,81","  20,24",oui,97405,97405,ZD005
