NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
2,LE GAYIC,Tematai,M.,REG,Régionaliste,19523,"  50,88","  27,05",oui,98701,98701,ZP001
6,BOUTEAU,Nicole,Mme,ENS,Ensemble ! (Majorité présidentielle),18851,"  49,12","  26,12",non,98701,98701,ZP001
