NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
3,DUNOYER,Philippe,M.,ENS,Ensemble ! (Majorité présidentielle),25652,"  66,40","  26,46",oui,98801,98801,ZN001
6,WAHETRA,Walisaune,Mme,REG,Régionaliste,12979,"  33,60","  13,39",non,98801,98801,ZN001
