NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
3,NARAYANIN,Théophane,M.,DIV,Divers,6116,"  33,43","  14,27",non,97601,97601,ZM001
10,YOUSSOUFFA,Estelle,Mme,DIV,Divers,12180,"  66,57","  28,41",oui,97601,97601,ZM001
