NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
5,CHAILLOUX,Steve,M.,REG,Régionaliste,19977,"  58,89","  29,70",oui,98702,98702,ZP002
10,TERIITAHI,Tepuaraurii,Mme,ENS,Ensemble ! (Majorité présidentielle),13947,"  41,11","  20,74",non,98702,98702,ZP002
