NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,MULUKIHAAMEA,Etuato,M.,DVC,Divers centre,3701,"  49,89","  38,63",non,98601,98601,ZW001
8,SEO,Mikaele,M.,DVC,Divers centre,3717,"  50,11","  38,80",oui,98601,98601,ZW001
